SPR-10872;2013-08-28T07:23:45,000;2013-08-28T07:23:45,000;Mybatis MapperScannerConfigurer do not work with JavaConfig.;;;;https://jira.spring.io/browse/SPR-10872;dr_pompeii
SPR-9504;2012-06-13T06:47:40,000;2014-04-21T23:07:17,000;@Configuration bean with different scope;;;UNKNOWN;https://jira.spring.io/browse/SPR-9504;noskov.d
SPR-9227;2012-03-12T06:41:47,000;2013-04-10T04:01:16,000;"NoSuchMethodException when invoking local EJB 2.1 using &lt;jee:local-slsb&gt; in Spring";12000;;;https://jira.spring.io/browse/SPR-9227;ajayhwip
SPR-7914;2011-01-27T06:53:07,000;2014-08-13T04:43:38,000;JavaMailSenderImpl misses a synchronized block for sending mails;15;;;https://jira.spring.io/browse/SPR-7914;micw
SPR-14716;2016-09-14T22:33:56,000;2016-09-15T19:35:06,000;exception during websocket server shutdown;;;;https://jira.spring.io/browse/SPR-14716;pdeva
SPR-14768;2016-09-29T17:19:36,000;2016-10-03T18:59:47,000;Spring @PostConstruct init/sequence weirdness;;;;https://jira.spring.io/browse/SPR-14768;nkolev
SPR-14603;2016-08-18T23:40:17,000;2016-08-19T19:33:58,000;Invalid WARN when returning a BeanDefinitionRegistryPostProcessor from within a @Configuration class;;;;https://jira.spring.io/browse/SPR-14603;lhazlewood
SPR-14622;2016-08-24T13:52:10,000;2016-08-30T18:52:23,000;Since 4.2.6 Spring MVC view resolution occasionally hangs under load;;;UNKNOWN;https://jira.spring.io/browse/SPR-14622;graemerocher
SPR-10484;2013-04-24T06:34:56,000;2013-12-17T02:03:56,000;FormTag has XSS vulnerability;;;;https://jira.spring.io/browse/SPR-10484;facedancer
SPR-9276;2012-03-28T11:55:51,000;2013-01-22T23:34:55,000;GenericCollectionTypeResolver.extractTypeFromClass doesn't work for java.util.Properties and descendants;;;;https://jira.spring.io/browse/SPR-9276;alex322
SPR-12918;2015-04-15T12:40:02,000;2016-11-05T20:44:46,000;ApplicationContext fails to load in TestNG test if previous test is annotated with @DirtiesContext;;;UNKNOWN;https://jira.spring.io/browse/SPR-12918;dblake
SPR-14775;2016-10-03T08:12:49,000;2016-10-03T18:52:43,000;Reactive controller event stream crashes after 30 seconds;;;;https://jira.spring.io/browse/SPR-14775;codependent
SPR-12649;2015-01-21T13:02:31,000;2015-01-22T09:47:41,000;Eager initialization of TransactionManagementConfigurer results in application failure;;;;https://jira.spring.io/browse/SPR-12649;alex.spring@reflexion.net
SPR-12025;2014-07-23T14:31:56,000;2014-07-25T08:54:13,000;Issue with JPA Transaction Manager - Transaction roll back only exception;;;;https://jira.spring.io/browse/SPR-12025;vivek_kivi
SPR-11090;2013-11-13T01:37:01,000;2013-11-13T01:37:01,000;Spring annotation/JavaConfig throws NullPointerException when cyclic dependency, should inform the cyclic condition;;;;https://jira.spring.io/browse/SPR-11090;rudi
SPR-14187;2016-04-18T20:05:16,000;2016-04-20T16:45:04,000;Component scanning does not find sub-packages in EAR on Weblogic 12.2.x;;;;https://jira.spring.io/browse/SPR-14187;robsonfarias
SPR-8928;2011-12-14T18:22:22,000;2016-06-14T03:27:35,000;"PropertySourcesPlaceholderConfigurer never calls ""convertProperties"" on merged properties";;;UNKNOWN;https://jira.spring.io/browse/SPR-8928;dfernandez
SPR-10432;2013-04-01T00:25:01,000;2013-04-01T00:54:30,000;"multiple &lt;mvc:resources&gt; don't work";;;;https://jira.spring.io/browse/SPR-10432;vypedrik
SPR-14106;2016-04-01T18:07:42,000;2016-04-01T21:43:19,000;Spring cache does not notify EJB's using SpringBeanAutowiringInterceptor;;;;https://jira.spring.io/browse/SPR-14106;ofbizbrazil
SPR-11018;2013-10-22T08:08:04,000;2013-11-05T07:51:11,000;Spring cannot find bean aliased with placeholder;;;;https://jira.spring.io/browse/SPR-11018;donroberto
SPR-14855;2016-10-26T18:30:20,000;2016-10-26T19:46:18,000;Can't return JSON view from RequestMappings with Trailing Slashes;;;;https://jira.spring.io/browse/SPR-14855;hectorg87
SPR-8046;2011-03-12T08:43:31,000;2013-01-22T23:36:22,000;Interactions Between WeakReferenceMonitor, WebSphereUowTransactionManager and WebSphere mean the monitored EJB never becomes weakly reachable;;;;https://jira.spring.io/browse/SPR-8046;jonseymour
SPR-11286;2014-01-06T00:49:41,000;2014-01-06T07:58:11,000;Binders are not called after spring web mvc upgrade from version 3.0 to 3.2.2;;;;https://jira.spring.io/browse/SPR-11286;galha02
SPR-9891;2012-10-19T00:35:34,000;2014-04-21T23:07:21,000;Improve error message when bean initialization fails;;;;https://jira.spring.io/browse/SPR-9891;pofin
SPR-12547;2014-12-15T14:25:40,000;2014-12-16T07:39:42,000;Spring MVC concurrency issue with shared PropertyEditor instances;;;;https://jira.spring.io/browse/SPR-12547;joe.j.dunne@gmail.com
SPR-13249;2015-07-17T07:45:44,000;2015-10-03T06:03:35,000;MVC does not like advised controller methods in classes with Groovy traits;;;;https://jira.spring.io/browse/SPR-13249;w_c_smith
SPR-13245;2015-07-16T16:09:20,000;2015-08-30T08:00:31,000;Validator.validate method that calls nested class validate() gets wrong object in childs error.entity validation;;;;https://jira.spring.io/browse/SPR-13245;bedge42
SPR-10793;2013-07-30T02:52:40,000;2013-08-13T09:28:22,000;Unexpected proxy created - breaks context creation;;;;https://jira.spring.io/browse/SPR-10793;mpol
SPR-11562;2014-03-16T03:55:07,000;2014-04-07T02:17:10,000;RmiServiceExporter class-loader and allocation issue;;;;https://jira.spring.io/browse/SPR-11562;thmd
SPR-10582;2013-05-24T02:53:36,000;2013-05-29T01:59:32,000;component-scan of class in separate jar causes repeated tomcat redeply to fail in its attempt to remove the jar;;;;https://jira.spring.io/browse/SPR-10582;leen111
SPR-8576;2011-08-01T14:41:33,000;2013-01-22T23:34:43,000;Proper handling of multiple transaction managers for one method;;;;https://jira.spring.io/browse/SPR-8576;bozho
SPR-9514;2012-06-16T19:26:45,000;2013-01-22T23:36:19,000;Hibernate Session closed unexpected.;;;;https://jira.spring.io/browse/SPR-9514;wangyb7
SPR-10909;2013-09-11T06:45:08,000;2013-09-11T11:30:41,000;Built-in customCollectionEditor partially overrides registered property editor;;;;https://jira.spring.io/browse/SPR-10909;pelu
SPR-10406;2013-03-21T08:32:52,000;2013-11-01T10:12:50,000;Filter ressource and ajax/jsp;;;;https://jira.spring.io/browse/SPR-10406;jean paul audran
SPR-9673;2012-08-07T11:09:49,000;2013-01-22T23:36:07,000;Memory Leak Quartz Hibernate;;;;https://jira.spring.io/browse/SPR-9673;mschipperheyn
SPR-10043;2012-11-27T01:50:51,000;2013-01-22T23:36:30,000;Spring AOP: If source method has annotation autoproxy create proxy method without annotation;;;;https://jira.spring.io/browse/SPR-10043;dsklyarov
SPR-9873;2012-10-11T01:52:20,000;2014-04-21T23:07:11,000;Adding pointcut which matches @Configuration class breaks the Application Context;;;;https://jira.spring.io/browse/SPR-9873;jbaruch
SPR-10316;2013-02-20T01:31:18,000;2014-04-21T23:07:15,000;PropertyPlaceholderConfigurer causes premature bean initialization;;;;https://jira.spring.io/browse/SPR-10316;jkubrynski
SPR-10863;2013-08-27T05:04:58,000;2013-09-02T08:21:50,000;o.s.b.f.s.DisposableBeanAdapter trying to call non-existing destroy() method, then logs WARN;;;;https://jira.spring.io/browse/SPR-10863;ceefour
SPR-9034;2012-01-18T07:13:19,000;2013-01-22T23:35:05,000;"TagTransform does not refresh page context in a &lt;c:foreach&gt; loop";;;;https://jira.spring.io/browse/SPR-9034;eden91940
SPR-9184;2012-02-29T04:59:01,000;2013-01-22T23:35:53,000;Spring MVC Portlet 2.0 @EventMapping is not recognized;;;;https://jira.spring.io/browse/SPR-9184;bassem
SPR-7889;2011-01-16T13:08:00,000;2014-05-20T08:04:22,000;AbstractJmsListeningContainer - No auto start;;;;https://jira.spring.io/browse/SPR-7889;buyukim
SPR-5333;2008-12-01T19:49:06,000;2013-01-22T23:35:14,000;"PersistenceAnnotationBeanPostProcessor loads all ""lazy"" beans also";;;;https://jira.spring.io/browse/SPR-5333;imsathya
SPR-8276;2011-04-26T11:51:09,000;2013-01-22T23:36:26,000;using jsp:include to include spring action caused infinite loop;;;;https://jira.spring.io/browse/SPR-8276;chenhuieb
SPR-11983;2014-07-11T07:03:30,000;2015-01-22T14:44:43,000;FormattingConversionService$AnnotationConverterKey.hashCode() throws NullPointerException;;;;https://jira.spring.io/browse/SPR-11983;marcelstoer
SPR-7509;2010-08-31T01:09:40,000;2015-09-04T09:52:35,000;JSP tag spring:eval does not apply @NumberFormat and @DateTimeFormat formatting on the expression when using the var attribute;;;;https://jira.spring.io/browse/SPR-7509;desmethans
SPR-14813;2016-10-14T17:10:08,000;2016-10-19T21:29:39,000;simp allows glob subscription to receive another user messages;;;;https://jira.spring.io/browse/SPR-14813;yury.altukhou@gmail.com
SPR-14001;2016-02-29T14:41:45,000;2016-02-29T15:00:11,000;convertPropertyValue (for reading encrypted values) not working;;;;https://jira.spring.io/browse/SPR-14001;afattahi
SPR-14411;2016-06-28T12:07:45,000;2016-06-29T09:02:31,000;Content negotiation fails with the conjonction of text/plain and ExceptionHandler;;;;https://jira.spring.io/browse/SPR-14411;poussma
SPR-12953;2015-04-24T22:07:11,000;2015-04-27T06:57:50,000;DispatcherServlet throw two Exceptions when the uploading file exceed the limit size;;;;https://jira.spring.io/browse/SPR-12953;nivance
SPR-10516;2013-05-03T16:16:56,000;2013-09-26T06:19:32,000;Default model values are always copied into the redirect model when RedirectAttributes are used;;;;https://jira.spring.io/browse/SPR-10516;dhomann
SPR-14784;2016-10-06T13:58:12,000;2016-10-06T15:20:13,000;java.io.IOException: Stream is closed (HttpOutputStreamImpl);;;;https://jira.spring.io/browse/SPR-14784;plancik.m
SPR-4963;2008-06-27T01:13:06,000;2015-05-03T09:36:20,000;LTW spring-agent Weaving not performed within Test, if class to be woven is referenced by Generic Variable declaration;;;;https://jira.spring.io/browse/SPR-4963;baronludwig
SPR-8599;2011-08-10T05:15:48,000;2013-01-22T23:35:35,000;"@InitBinder - registered PropertyEditor for Class &lt;A&gt; not called if a constructor for Class &lt;A&gt; with a string Argument exists";;;;https://jira.spring.io/browse/SPR-8599;tkrah
SPR-14838;2016-10-21T20:59:52,000;2016-10-22T19:13:46,000;JpaTransactionManager is not passing on constraint violations with Hibernate 5.2;;;;https://jira.spring.io/browse/SPR-14838;elbulla1
SPR-10473;2013-04-18T07:13:43,000;2013-04-18T07:13:43,000;NoSuchBeanDefinitionException when upgrading from 3.2.1.RELEASE to 3.2.2.RELEASE;;;;https://jira.spring.io/browse/SPR-10473;rwitzel
SPR-14834;2016-10-21T10:46:45,000;2016-11-05T20:48:44,000;No bean of type ConfigurableEnvironment in AbstractTestNGSpringContextTests;;;UNKNOWN;https://jira.spring.io/browse/SPR-14834;ahoehma
SPR-14096;2016-03-30T01:41:00,000;2016-10-04T12:51:01,000;DelegatingWebMvcConfiguration#addFormatters fires before autowiring;;;UNKNOWN;https://jira.spring.io/browse/SPR-14096;w_c_smith
SPR-14835;2016-10-21T12:47:24,000;2016-11-14T14:40:18,000;Spring MVC binding of email influences other fields too;;;;https://jira.spring.io/browse/SPR-14835;Geooorg
SPR-14757;2016-09-27T10:54:02,000;2016-10-14T15:25:28,000;Spring Websocket is leaking ThreadPoolExecutor queue tasks;;;;https://jira.spring.io/browse/SPR-14757;AskarIbragimov
SPR-8573;2011-07-31T23:21:11,000;2013-01-22T23:35:20,000;Incorrect default transaction manager when multiple transaction managers exist;;;;https://jira.spring.io/browse/SPR-8573;bozho
SPR-11981;2014-07-10T05:16:16,000;2014-10-15T02:25:28,000;Inconsistent support for RequestCallback in HttpComponentsClientHttpRequestFactory;;;;https://jira.spring.io/browse/SPR-11981;snicoll
SPR-9095;2012-02-06T21:24:17,000;2013-01-22T23:34:39,000;DestructionCallbackBindingListener is Serializable but contains non-serializable Runnable reference;;;;https://jira.spring.io/browse/SPR-9095;codevally
SPR-9019;2012-01-12T02:54:07,000;2015-09-08T15:06:37,000;@EnableSpringConfigured gives BeanFactory has not been set on BeanConfigurerSupport;;;;https://jira.spring.io/browse/SPR-9019;marceloverdijk
SPR-11976;2014-07-08T14:07:19,000;2014-07-09T16:55:12,000;LocalSessionFactoryBuilder instance not getting hibernate properties from config file when the buildSessionFactory method is overridden when using hibernate 4;;;UNKNOWN;https://jira.spring.io/browse/SPR-11976;suyashgandhi
SPR-8866;2011-11-22T03:45:06,000;2013-01-22T23:35:42,000;Default element remains added while form property binds to a List type datatype;;;;https://jira.spring.io/browse/SPR-8866;apurav
SPR-14887;2016-11-08T13:28:11,000;2016-11-08T15:31:03,000;Execute getBeansWithAnnotation when bean has a @RefreshScope annotation returns unexpected number of results;;;;https://jira.spring.io/browse/SPR-14887;sanderwartenberg
SPR-10689;2013-06-25T12:26:18,000;2014-01-25T02:48:09,000;"&lt;lang:groovy&gt; tag in version 2.5 and higher doesn't work for refreshable Spring MVC endpoints";;;UNKNOWN;https://jira.spring.io/browse/SPR-10689;dpp3651
SPR-14320;2016-05-31T09:20:37,000;2016-06-01T20:22:09,000;ThreadPoolTaskExecutor behaves different than ThreadPoolExecutor;;;UNKNOWN;https://jira.spring.io/browse/SPR-14320;membersound
SPR-8566;2011-07-28T08:31:46,000;2014-04-21T23:07:17,000;The advice is not executed for pointcuts that are defined to select custom-annotated methods, where these methods are already annotated with spring annotations;;;UNKNOWN;https://jira.spring.io/browse/SPR-8566;hithem mohamed
SPR-11336;2014-01-20T18:11:38,000;2014-03-16T10:24:23,000;orm.xml named queries transaction throw RollbackException;;;UNKNOWN;https://jira.spring.io/browse/SPR-11336;grf110
SPR-8018;2011-03-02T22:56:27,000;2013-01-22T23:35:15,000;ConfigurationClassBeanDefinitionReader:processFeatureAnnotations uses new SimpleMetadataReaderFactory() instead of using the metadataReaderFactory member;180;;;https://jira.spring.io/browse/SPR-8018;barnash
SPR-7605;2010-09-30T07:37:56,000;2013-01-22T23:35:06,000;SessionFactoryUtils.doGetSession creates new session holder without JTA transaction;;;;https://jira.spring.io/browse/SPR-7605;siarhei_sakovich
SPR-5454;2009-02-03T00:56:00,000;2013-01-22T23:35:34,000;Connection released too early;;;;https://jira.spring.io/browse/SPR-5454;mauromol
SPR-12907;2015-04-13T15:43:29,000;2015-04-28T08:53:20,000;Concurrent session attributes updates potentially lost;;;IN_PROGRESS;https://jira.spring.io/browse/SPR-12907;StevenMaurer
SPR-12204;2014-09-16T14:21:53,000;2014-10-06T08:09:11,000;Deferred not working with tomcat 8;;;IN_PROGRESS;https://jira.spring.io/browse/SPR-12204;mooshben
SPR-14894;2016-11-10T10:33:05,000;2016-11-10T11:38:06,000;WebClient ArrayIndexOutOfBoundsException;;;;https://jira.spring.io/browse/SPR-14894;kovrizhin
SPR-14903;2016-11-13T20:22:55,000;2016-11-14T12:15:34,000;"Early ""Constructor Injection"" beans ignore @Transactional silently when  using @EnableTransactionManagement";;;;https://jira.spring.io/browse/SPR-14903;chersevoort
SPR-14917;2016-11-17T11:20:06,000;2016-11-21T16:39:53,000;AbstractSockJsSession deadlock when tomcat WsSession is closing;;;;https://jira.spring.io/browse/SPR-14917;kali_hindi
SPR-14860;2016-10-29T11:31:55,000;2016-11-07T10:31:20,000;RestTemplate POST and PUT don't work with Netty4ClientHttpRequestFactory;;;;https://jira.spring.io/browse/SPR-14860;eseidinger
SPR-14892;2016-11-09T16:18:17,000;2016-11-21T21:39:45,000;Injecting bean in configurable class using load time weaving broken after update SPR from 4.3.3 to 4.3.4;;;;https://jira.spring.io/browse/SPR-14892;holger
SPR-9269;2012-03-27T04:27:53,000;2013-01-22T23:36:01,000;MailSender blocks instead of throwing exception for incorrect parameters;;;;https://jira.spring.io/browse/SPR-9269;shalvika
SPR-13287;2015-07-29T06:05:10,000;2015-07-29T23:51:16,000;Undefined behaviour for annotation based configs when method return type doesn't match returned object;;;REOPENED;https://jira.spring.io/browse/SPR-13287;rannick
SPR-13773;2015-12-07T15:55:49,000;2015-12-08T01:51:25,000;spring mvc  not support (args/entity) primitive types;;;UNKNOWN;https://jira.spring.io/browse/SPR-13773;chaodongyue
SPR-11693;2014-04-14T10:37:55,000;2014-04-17T09:23:02,000;ConversionService cannot convert from Object to String anymore by default;;;UNKNOWN;https://jira.spring.io/browse/SPR-11693;olivergierke
SPR-10729;2013-07-09T06:10:49,000;2014-10-07T07:26:23,000;FieldError/ConversionFailedException: XSS risk?;;;;https://jira.spring.io/browse/SPR-10729;cwong15
SPR-11059;2013-11-02T20:18:31,000;2013-11-02T20:18:31,000;Bad input type when calling processFieldValue for hiddens generated for checkboxes;;;;https://jira.spring.io/browse/SPR-11059;dfernandez
SPR-10858;2013-08-26T02:02:09,000;2013-08-26T05:54:30,000;"When I do 1)change properties 2)context.refresh() 3)request MySpringMVCController -&gt;  Then I get old version of MySpringMVCController with old properties.";;;;https://jira.spring.io/browse/SPR-10858;rurik
SPR-10871;2013-08-28T06:40:48,000;2013-09-02T06:48:07,000;AspectJExpressionPointcut unpredictable behavior in OSGi environment;;;;https://jira.spring.io/browse/SPR-10871;bsko
SPR-10776;2013-07-24T04:04:06,000;2013-07-24T04:04:06,000;Defaultmessagelistenercontainer - Consumer are not scaling upto  maxConcurrentConsumers value;;;;https://jira.spring.io/browse/SPR-10776;anish.k@tcs.com
SPR-10901;2013-09-09T07:26:57,000;2013-09-15T13:56:05,000;FactoryBean acts in a prototype way;;;;https://jira.spring.io/browse/SPR-10901;lfty
SPR-10722;2013-07-04T16:22:12,000;2013-07-04T16:22:12,000;Java configuration @EnableJpaRepositories,DefaultListableBeanFactory - allowBeanDefinitionOverriding = false context not started;;;;https://jira.spring.io/browse/SPR-10722;igieon
SPR-10489;2013-04-25T05:18:16,000;2013-04-25T05:18:16,000;Transitive dependencies of a (Smart)Lifecycle bean aren't started before the bean;;;;https://jira.spring.io/browse/SPR-10489;tuure.laurinolli@portalify.com
SPR-10478;2013-04-20T12:45:35,000;2013-04-21T02:51:22,000;Caching problem in AutowiredAnnotationBeanPostProcessor with Autowired collections in prototype beans;;;;https://jira.spring.io/browse/SPR-10478;john16384
SPR-10451;2013-04-08T23:31:26,000;2014-04-21T23:07:11,000;DispatcherServlet.properties missing in source jar file;;;;https://jira.spring.io/browse/SPR-10451;simonwg
SPR-10434;2013-04-02T01:33:26,000;2013-04-02T01:33:26,000;org.springframework.transaction.aspectj.AbstractTransactionAspect$AbstractTransactionAspect not found after updating to 3.2.2;;;;https://jira.spring.io/browse/SPR-10434;flavio.donze
SPR-10433;2013-04-01T10:07:09,000;2013-04-01T10:07:09,000;"org.springframework.ui.ModelMap#addAllAttributes &amp; #mergeAttributes allow null keys";;;;https://jira.spring.io/browse/SPR-10433;davids_s
SPR-14061;2016-03-16T16:27:42,000;2016-03-16T16:44:26,000;Deadlock publishing events during parallel initialization;;;;https://jira.spring.io/browse/SPR-14061;tsachev
SPR-5575;2009-03-16T12:09:03,000;2013-01-22T23:35:45,000;AntPathMatcher.extractPathWithinPattern() does not work correct for multi directory matches;;;;https://jira.spring.io/browse/SPR-5575;wh1337
SPR-6277;2009-10-26T23:36:08,000;2013-01-22T23:35:56,000;RmiServiceExporter fails to export a UnicastRemoteObject;30;;;https://jira.spring.io/browse/SPR-6277;jhominal
SPR-5453;2009-02-03T00:08:02,000;2013-01-22T23:35:11,000;The default Aspect Order should not be Ordered.LOWEST_PRECEDENCE;4800;;;https://jira.spring.io/browse/SPR-5453;kek
SPR-7255;2010-06-02T23:32:09,000;2013-01-22T23:34:35,000;SqlMapClientTemplate does not reuse current logical connection from one Ibatis session to another and results in extra JNDI calls when using JNDI datasource.;;;;https://jira.spring.io/browse/SPR-7255;callain_accovia
SPR-7864;2011-01-07T07:17:33,000;2013-01-22T23:35:32,000;Aop-scoped-proxy FactoryBean triggers getObject for every method invocation;;;;https://jira.spring.io/browse/SPR-7864;magott
SPR-7892;2011-01-17T09:11:08,000;2013-01-22T23:36:15,000;"RuntimeTestWalker throws an AccessControlException ""access denied java.lang.reflect.ReflectPermission suppressAccessChecks"" if we use a security policy";;;;https://jira.spring.io/browse/SPR-7892;cchabanois
SPR-8302;2011-05-06T08:03:21,000;2013-01-22T23:36:12,000;"cxf/spring ""eats"" entityManagerFactory exception and hides stacktrace";;;;https://jira.spring.io/browse/SPR-8302;mschipperheyn
SPR-8002;2011-02-24T19:41:08,000;2013-01-22T23:36:00,000;javax.inject.Provider instances injected by container not Serializable;;;;https://jira.spring.io/browse/SPR-8002;kdonald
SPR-7932;2011-02-03T00:53:15,000;2013-01-22T23:35:50,000;Usable to pass a derived classobject as an argument to method;;;;https://jira.spring.io/browse/SPR-7932;gdelprete
SPR-8009;2011-03-01T09:14:27,000;2013-01-22T23:35:07,000;WebSphereUowTransactionManager does not reset transaction timeout for UOW_TYPE_GLOBAL_TRANSACTION to default value once set;;;;https://jira.spring.io/browse/SPR-8009;lukas.herman
SPR-8028;2011-03-08T13:16:46,000;2013-01-22T23:35:15,000;Calling BeanDefinition.isAbstract() from within BeanDefinitionPostProcessor blows up the context;0;;UNKNOWN;https://jira.spring.io/browse/SPR-8028;davidkarlsen
SPR-9207;2012-03-07T05:21:33,000;2013-01-22T23:36:45,000;"ViewRenderer in Portlet tries to access LocaleResolver object from different webapp classloader -&gt; ClassCastException";;;;https://jira.spring.io/browse/SPR-9207;schrom
SPR-9214;2012-03-09T08:20:04,000;2013-01-22T23:34:39,000;Form:select and form:options no longer work as they used to in 3.0.5 for enums;;;;https://jira.spring.io/browse/SPR-9214;david kerwick
SPR-9061;2012-01-26T05:47:06,000;2014-04-28T01:40:40,000;AnnotationBeanConfigurerAspect doesn't get properly initialized if load-time-weaver element appears before component-scan element.;;;;https://jira.spring.io/browse/SPR-9061;silvaran
SPR-9033;2012-01-18T06:52:30,000;2013-01-22T23:35:50,000;Multiselect is rendered with both pre-conversion and post-conversion values selected.;;;;https://jira.spring.io/browse/SPR-9033;finn
SPR-9672;2012-08-07T07:22:21,000;2014-04-30T04:29:33,000;Destroy method of session scoped bean cannot access other session scoped bean;;;;https://jira.spring.io/browse/SPR-9672;sebpaul
SPR-9674;2012-08-08T06:13:27,000;2013-01-22T23:35:32,000;Spring Select tag sometime unpopulated until page is refreshed.;;;;https://jira.spring.io/browse/SPR-9674;jcronin
SPR-9539;2012-06-24T12:47:44,000;2014-04-21T23:07:17,000;"Bridge methods in @Configuration classes ""randomly"" leads to infinite recursion during context";;;;https://jira.spring.io/browse/SPR-9539;mschulte
SPR-9462;2012-06-02T01:10:18,000;2014-04-21T23:07:21,000;@Transactional won't be proper resolved to AspectJ Join point with Glassfish 3.1.2;;;UNKNOWN;https://jira.spring.io/browse/SPR-9462;fp07
SPR-9743;2012-08-30T07:56:37,000;2013-01-22T23:36:46,000;"using javax.servlet.http.Part with RequestParam results in IllegalStateException (""no matching editors or conversion strategy found"")";;;UNKNOWN;https://jira.spring.io/browse/SPR-9743;stefan12345
SPR-9993;2012-11-15T13:24:32,000;2013-02-08T15:51:01,000;form:form tag doesn't urlencode generated action attribute;;;;https://jira.spring.io/browse/SPR-9993;spr1ng.n1
SPR-10246;2013-01-31T00:44:07,000;2013-02-01T08:46:14,000;"spring.ftl: hidden ""_"" input field with checkboxes must be disabled";;;;https://jira.spring.io/browse/SPR-10246;birnbuazn
SPR-10016;2012-11-21T22:31:26,000;2014-04-21T23:07:20,000;PropertyAccessException stacktrace truncation;;;;https://jira.spring.io/browse/SPR-10016;liamknox
SPR-10083;2012-12-07T05:15:31,000;2014-04-28T01:30:12,000;Initialization ordering problems with @Enable*;0;;UNKNOWN;https://jira.spring.io/browse/SPR-10083;david_syer
SPR-9820;2012-09-22T05:34:48,000;2013-01-22T23:36:43,000;Request scoped bean (Hibernate entity) gets saved with null values;;;;https://jira.spring.io/browse/SPR-9820;bladositto
SPR-9894;2012-10-19T10:18:57,000;2014-04-21T23:07:23,000;Regression: In an ApplicationContext hierarchy a bean defined in a child context receives the parent's Environment;;;UNKNOWN;https://jira.spring.io/browse/SPR-9894;phjardas
SPR-10379;2013-03-14T13:28:06,000;2013-03-15T04:44:10,000;Spring MVC Test throws 500 error when no accept header is present;;;;https://jira.spring.io/browse/SPR-10379;prestoncrawford
SPR-10842;2013-08-17T01:36:40,000;2013-09-22T12:07:38,000;SessionAttributes/ModelAttribute initialization is inconsistent.  2 controllers using same view, SessionAttributes not invoked, same model name in both controllers;;;;https://jira.spring.io/browse/SPR-10842;pelu
SPR-10899;2013-09-06T07:42:25,000;2013-11-05T14:52:02,000;Issue when using dot(.) in RequestMapping path combined with ContentNegotiationManager favorPathExtension;;;;https://jira.spring.io/browse/SPR-10899;cgendreau
SPR-10741;2013-07-15T10:48:31,000;2013-07-22T21:22:36,000;Annotation pointcut does not work with package restriction;;;;https://jira.spring.io/browse/SPR-10741;gordon.mckinney
SPR-10575;2013-05-20T06:31:12,000;2014-11-25T05:51:17,000;Spring MVC 3 JSON POST failure to handle advanced JSR 303 Group Constraints - 415 Unsupported Media Type;;;UNKNOWN;https://jira.spring.io/browse/SPR-10575;arcseldon@hotmail.com
SPR-11664;2014-04-04T13:51:04,000;2014-04-09T11:14:22,000;AbstractEnterpriseBean.BeanFactoryReferenceReleaseListener causes memory leak;;;UNKNOWN;https://jira.spring.io/browse/SPR-11664;fomar
SPR-11127;2013-11-26T22:33:12,000;2013-12-02T16:04:32,000;Issue with Spring 3.2.4RELEASE with Quartz 1.8.3 integration;;;;https://jira.spring.io/browse/SPR-11127;bindunagesh
SPR-11859;2014-06-09T08:54:59,000;2014-07-22T10:22:47,000;"BeanFactory.getBeansOfType(Class&lt;T&gt; type) causes BeanNotOfRequiredTypeException, when we request by class, but bean is a Proxy";;;;https://jira.spring.io/browse/SPR-11859;abilan
SPR-12146;2014-09-03T04:55:45,000;2014-09-03T09:47:30,000;Spring doesn't remove the jsessionid when the request url is encoded;;;;https://jira.spring.io/browse/SPR-12146;florin30642
SPR-12069;2014-08-05T23:47:31,000;2014-08-18T12:08:48,000;redirect prefix gives error as javax.servlet.ServletException;;;;https://jira.spring.io/browse/SPR-12069;kamleshraul
SPR-12573;2014-12-29T01:37:38,000;2014-12-29T05:44:22,000;formCheckboxes macro should use seq_contains for selected check;;;;https://jira.spring.io/browse/SPR-12573;tinussky
SPR-13454;2015-09-09T12:44:21,000;2015-09-09T15:55:03,000;AOP: LoadTimeWeaving not working for @Configurable annotated POJO;;;;https://jira.spring.io/browse/SPR-13454;cimnine
SPR-13573;2015-10-15T00:37:40,000;2015-10-15T07:19:05,000;Facing error while using IncludeFilter with @ComponentScan;;;;https://jira.spring.io/browse/SPR-13573;puneetbansal
SPR-13885;2016-01-25T08:55:14,000;2016-01-25T09:07:19,000;Incorrect scheduled task behavior when using sleep/hibernate;;;;https://jira.spring.io/browse/SPR-13885;martin.formanko@gmail.com
SPR-13476;2015-09-21T05:49:51,000;2015-09-21T18:32:10,000;Spring AOP generates a proxy which implements a parent's interface;;;;https://jira.spring.io/browse/SPR-13476;tasyrkin
SPR-13740;2015-10-04T11:30:35,000;2016-04-05T11:27:34,000;Issue with Storedprocedurename contains '-' symbol giving error like invalid parameter at index 1;;;;https://jira.spring.io/browse/SPR-13740;bkoripalli
SPR-6942;2010-03-03T22:03:48,000;2013-01-22T23:35:07,000;java.lang.NoSuchMethodError when calling a class that extends org.springframework.web.util.CookieGenerator from Spring 2 but that it is been used in Spring 3.;;;;https://jira.spring.io/browse/SPR-6942;jperezgarcia
SPR-7882;2011-01-13T04:38:01,000;2013-01-22T23:35:30,000;DefaultHandlerExceptionResolver should not set response headers after calling sendError when handling HttpMediaTypeNotSupportedException;10;;;https://jira.spring.io/browse/SPR-7882;casey
